elapsed_s,current_a,recorded_duration_s
18.843739,+0.178755,18.843739
18.854487,+0.202198,18.854487
18.865502,+0.172894,18.865502
18.875981,+0.184615,18.875981
18.886553,+0.213919,18.886553
18.897522,+0.167033,18.897522
18.908051,+0.208059,18.908051
18.918664,+0.161172,18.918664
18.929553,+0.202198,18.929553
18.940072,+0.178755,18.940072
18.950837,+0.172894,18.950837
18.961737,+0.184615,18.961737
18.972588,+0.190476,18.972588
18.983165,+0.172894,18.983165
18.993659,+0.184615,18.993659
19.004596,+0.143590,19.004596
19.015835,+0.213919,19.015835
19.026651,+0.155311,19.026651
19.037659,+0.196337,19.037659
19.048124,+0.155311,19.048124
19.058657,+0.184615,19.058657
19.069764,+0.190476,19.069764
19.080175,+0.161172,19.080175
19.090728,+0.190476,19.090728
19.101750,+0.178755,19.101750
19.112234,+0.178755,19.112234
19.122830,+0.190476,19.122830
19.133788,+0.167033,19.133788
19.144862,+0.196337,19.144862
19.155958,+0.184615,19.155958
19.166517,+0.184615,19.166517
19.177586,+0.184615,19.177586
19.188793,+0.155311,19.188793
19.199286,+0.208059,19.199286
19.210318,+0.114286,19.210318
19.221280,+0.155311,19.221280
19.232291,+0.190476,19.232291
19.242892,+0.184615,19.242892
19.253751,+0.249084,19.253751
19.264814,+0.167033,19.264814
19.275753,+0.096703,19.275753
19.286280,+0.155311,19.286280
19.297711,+0.178755,19.297711
19.308374,+0.178755,19.308374
19.319274,+0.143590,19.319274
19.330289,+0.126007,19.330289
19.341264,+0.137729,19.341264
19.352257,+0.149451,19.352257
19.363328,+0.155311,19.363328
19.373753,+0.149451,19.373753
19.384276,+0.155311,19.384276
19.395267,+0.155311,19.395267
19.405796,+0.155311,19.405796
19.416434,+0.161172,19.416434
19.427349,+0.167033,19.427349
19.438316,+0.167033,19.438316
19.438449,+0.167033,19.438449
19.449385,+0.167033,19.449385
19.460325,-0.084982,19.460325
19.471088,-0.178755,19.471088
19.482339,-0.143590,19.482339
19.493107,-0.184615,19.493107
19.503595,-0.190476,19.503595
19.514319,-0.143590,19.514319
19.525295,-0.219780,19.525295
19.535836,-0.161172,19.535836
19.546209,-0.196337,19.546209
19.557260,-0.167033,19.557260
19.568299,-0.190476,19.568299
19.579228,-0.190476,19.579228
19.590307,-0.178755,19.590307
19.601257,-0.178755,19.601257
19.612211,-0.196337,19.612211
19.622758,-0.172894,19.622758
19.633798,-0.208059,19.633798
19.644761,-0.155311,19.644761
19.655805,-0.225641,19.655805
19.666152,-0.172894,19.666152
19.677149,-0.202198,19.677149
19.688175,-0.184615,19.688175
19.699216,-0.184615,19.699216
19.710363,-0.213919,19.710363
19.720669,-0.178755,19.720669
19.731717,-0.202198,19.731717
19.742673,-0.178755,19.742673
19.753185,-0.202198,19.753185
19.763746,-0.202198,19.763746
19.774468,-0.172894,19.774468
19.785260,-0.196337,19.785260
19.795782,-0.196337,19.795782
19.806322,-0.178755,19.806322
19.817384,-0.213919,19.817384
19.828535,-0.155311,19.828535
19.839279,-0.231502,19.839279
19.849829,-0.167033,19.849829
19.860832,-0.202198,19.860832
19.871861,-0.172894,19.871861
19.882438,-0.190476,19.882438
19.892818,-0.196337,19.892818
19.903857,-0.178755,19.903857
19.914835,-0.167033,19.914835
19.925846,-0.190476,19.925846
19.936447,-0.172894,19.936447
19.947352,-0.208059,19.947352
19.958404,-0.143590,19.958404
19.969358,-0.208059,19.969358
19.979887,-0.167033,19.979887
19.990399,-0.184615,19.990399
20.001382,-0.178755,20.001382
20.012394,-0.167033,20.012394
20.022923,-0.202198,20.022923
20.033895,-0.155311,20.033895
20.045251,-0.184615,20.045251
20.056198,-0.161172,20.056198
20.067027,-0.184615,20.067027
20.078265,-0.184615,20.078265
20.089443,-0.155311,20.089443
20.099961,-0.178755,20.099961
20.110956,-0.172894,20.110956
20.122098,-0.161172,20.122098
20.132929,-0.184615,20.132929
20.143465,-0.137729,20.143465
20.154548,-0.208059,20.154548
20.165529,-0.143590,20.165529
20.176233,-0.190476,20.176233
20.187596,-0.143590,20.187596
20.198558,-0.184615,20.198558
20.209579,-0.172894,20.209579
20.220020,-0.155311,20.220020
20.231122,-0.167033,20.231122
20.242220,-0.178755,20.242220
20.252683,-0.178755,20.252683
20.263258,-0.196337,20.263258
20.274291,-0.137729,20.274291
20.285311,-0.219780,20.285311
20.296471,-0.149451,20.296471
20.306796,-0.202198,20.306796
20.317320,-0.149451,20.317320
20.327856,-0.178755,20.327856
20.338344,-0.196337,20.338344
20.348948,-0.155311,20.348948
20.359630,-0.172894,20.359630
20.370952,-0.155311,20.370952
20.381939,-0.178755,20.381939
20.392933,-0.178755,20.392933
20.403562,-0.143590,20.403562
20.414470,-0.172894,20.414470
20.425022,-0.161172,20.425022
20.436050,-0.155311,20.436050
20.446587,-0.167033,20.446587
20.457135,-0.126007,20.457135
20.468124,-0.196337,20.468124
20.478581,-0.131868,20.478581
20.489162,-0.172894,20.489162
20.500156,-0.126007,20.500156
20.510661,-0.167033,20.510661
20.521222,-0.167033,20.521222
20.532194,-0.143590,20.532194
20.542667,-0.143590,20.542667
20.553216,-0.155311,20.553216
20.564261,-0.143590,20.564261
20.575496,-0.178755,20.575496
20.586284,-0.114286,20.586284
20.597249,-0.184615,20.597249
20.608346,-0.131868,20.608346
20.619276,-0.172894,20.619276
20.630333,-0.131868,20.630333
20.641481,-0.155311,20.641481
20.652330,-0.172894,20.652330
20.662840,-0.143590,20.662840
20.673962,-0.161172,20.673962
20.684577,-0.137729,20.684577
20.695894,-0.172894,20.695894
20.706749,-0.167033,20.706749
20.717786,-0.137729,20.717786
20.728781,-0.161172,20.728781
20.739781,-0.161172,20.739781
20.750416,-0.161172,20.750416
20.760935,-0.167033,20.760935
20.771990,-0.126007,20.771990
20.782539,-0.196337,20.782539
20.792984,-0.143590,20.792984
20.803967,-0.178755,20.803967
20.815079,-0.143590,20.815079
20.826065,-0.178755,20.826065
20.836495,-0.178755,20.836495
20.847463,-0.161172,20.847463
20.858526,-0.161172,20.858526
20.869681,-0.178755,20.869681
20.881054,-0.172894,20.881054
20.892036,-0.190476,20.892036
20.902509,-0.131868,20.902509
20.913050,-0.213919,20.913050
20.924141,-0.155311,20.924141
20.935114,-0.202198,20.935114
20.946053,-0.149451,20.946053
20.956539,-0.172894,20.956539
20.967538,-0.196337,20.967538
20.978569,-0.161172,20.978569
20.989612,-0.172894,20.989612
21.000031,-0.161172,21.000031
21.011144,-0.184615,21.011144
21.022122,-0.178755,21.022122
21.032547,-0.143590,21.032547
21.043079,-0.172894,21.043079
21.054049,-0.172894,21.054049
21.065092,-0.172894,21.065092
21.076145,-0.167033,21.076145
21.086596,-0.143590,21.086596
21.097592,-0.196337,21.097592
21.108678,-0.143590,21.108678
21.119530,-0.178755,21.119530
21.130149,-0.131868,21.130149
21.141152,-0.178755,21.141152
21.152160,-0.161172,21.152160
21.162974,-0.149451,21.162974
21.173954,-0.155311,21.173954
21.184665,-0.161172,21.184665
21.195971,-0.161172,21.195971
21.206974,-0.161172,21.206974
21.218181,-0.126007,21.218181
21.228937,-0.196337,21.228937
21.240280,-0.137729,21.240280
21.250934,-0.184615,21.250934
21.261580,-0.114286,21.261580
21.272168,-0.178755,21.272168
21.283353,-0.161172,21.283353
21.294351,-0.155311,21.294351
21.304810,-0.143590,21.304810
21.315394,-0.149451,21.315394
21.326376,-0.167033,21.326376
21.337326,-0.167033,21.337326
21.348435,-0.126007,21.348435
21.359352,-0.178755,21.359352
21.370348,-0.143590,21.370348
21.381377,-0.178755,21.381377
21.392368,-0.131868,21.392368
21.403391,-0.155311,21.403391
21.414381,-0.178755,21.414381
21.425399,-0.143590,21.425399
21.435926,-0.172894,21.435926
21.446421,-0.131868,21.446421
21.457450,-0.184615,21.457450
21.468527,-0.161172,21.468527
21.479587,-0.155311,21.479587
21.490515,-0.167033,21.490515
21.501573,-0.155311,21.501573
21.512657,-0.178755,21.512657
21.523112,-0.167033,21.523112
21.534067,-0.137729,21.534067
21.545309,-0.196337,21.545309
21.556169,-0.143590,21.556169
21.566671,-0.190476,21.566671
21.577666,-0.126007,21.577666
21.588885,-0.190476,21.588885
21.599747,-0.161172,21.599747
21.610747,-0.161172,21.610747
21.621741,-0.149451,21.621741
21.632765,-0.155311,21.632765
21.643463,-0.172894,21.643463
21.653819,-0.161172,21.653819
21.664359,-0.126007,21.664359
21.675343,-0.184615,21.675343
21.686399,-0.137729,21.686399
21.697406,-0.196337,21.697406
21.708414,-0.126007,21.708414
21.719409,-0.172894,21.719409
21.730139,-0.155311,21.730139
21.741119,-0.161172,21.741119
21.752113,-0.155311,21.752113
21.762716,-0.143590,21.762716
21.773585,-0.178755,21.773585
21.784202,-0.149451,21.784202
21.795198,-0.149451,21.795198
21.806116,-0.155311,21.806116
21.816711,-0.149451,21.816711
21.827604,-0.172894,21.827604
21.838693,-0.149451,21.838693
21.849632,-0.149451,21.849632
21.860174,-0.172894,21.860174
21.871224,-0.143590,21.871224
21.882301,-0.178755,21.882301
21.892675,-0.114286,21.892675
21.903212,-0.184615,21.903212
21.914203,-0.143590,21.914203
21.925231,-0.149451,21.925231
21.935930,-0.102564,21.935930
21.946305,-0.090842,21.946305
21.957324,-0.126007,21.957324
21.968320,-0.126007,21.968320
21.979317,-0.137729,21.979317
21.990325,-0.096703,21.990325
22.001300,-0.184615,22.001300
22.012307,-0.208059,22.012307
22.022817,-0.137729,22.022817
22.033357,-0.155311,22.033357
22.044555,-0.108425,22.044555
22.055483,-0.061538,22.055483
22.065863,-0.084982,22.065863
22.076482,-0.090842,22.076482
22.087377,-0.096703,22.087377
22.098392,-0.096703,22.098392
22.109661,-0.096703,22.109661
22.120370,-0.096703,22.120370
22.131466,-0.096703,22.131466
22.142464,-0.102564,22.142464
22.152958,-0.102564,22.152958
22.163631,-0.108425,22.163631
22.174557,-0.102564,22.174557
22.174800,-0.102564,22.174800
22.185533,-0.102564,22.185533
22.195968,+0.137729,22.195968
22.206515,+0.131868,22.206515
22.217719,+0.120147,22.217719
22.229141,+0.137729,22.229141
22.239508,+0.167033,22.239508
22.250016,+0.126007,22.250016
22.260999,+0.149451,22.260999
22.272014,+0.120147,22.272014
22.282581,+0.184615,22.282581
22.293038,+0.149451,22.293038
22.304081,+0.126007,22.304081
22.315039,+0.161172,22.315039
22.326146,+0.143590,22.326146
22.336688,+0.196337,22.336688
22.347515,+0.126007,22.347515
22.358721,+0.155311,22.358721
22.369565,+0.155311,22.369565
22.380120,+0.161172,22.380120
22.391244,+0.149451,22.391244
22.402149,+0.137729,22.402149
22.412568,+0.149451,22.412568
22.423134,+0.184615,22.423134
22.434084,+0.120147,22.434084
22.445110,+0.167033,22.445110
22.455943,+0.126007,22.455943
22.466340,+0.196337,22.466340
22.477378,+0.126007,22.477378
22.487898,+0.143590,22.487898
22.498377,+0.155311,22.498377
22.509044,+0.161172,22.509044
22.519419,+0.167033,22.519419
22.529937,+0.131868,22.529937
22.541234,+0.137729,22.541234
22.552220,+0.172894,22.552220
22.562827,+0.143590,22.562827
22.573222,+0.155311,22.573222
22.583758,+0.126007,22.583758
22.594762,+0.155311,22.594762
22.605772,+0.172894,22.605772
22.616498,+0.120147,22.616498
22.627819,+0.172894,22.627819
22.638158,+0.126007,22.638158
22.648721,+0.196337,22.648721
22.659207,+0.120147,22.659207
22.670294,+0.143590,22.670294
22.680714,+0.149451,22.680714
22.691285,+0.155311,22.691285
22.702255,+0.143590,22.702255
22.712773,+0.137729,22.712773
22.723337,+0.131868,22.723337
22.733965,+0.184615,22.733965
22.744349,+0.131868,22.744349
22.755335,+0.167033,22.755335
22.765967,+0.126007,22.765967
22.776460,+0.167033,22.776460
22.787398,+0.167033,22.787398
22.798547,+0.131868,22.798547
22.809400,+0.167033,22.809400
22.820382,+0.143590,22.820382
22.830920,+0.178755,22.830920
22.841397,+0.143590,22.841397
22.852452,+0.143590,22.852452
22.862919,+0.172894,22.862919
22.874005,+0.172894,22.874005
22.885028,+0.155311,22.885028
22.896258,+0.161172,22.896258
22.907078,+0.149451,22.907078
22.918347,+0.213919,22.918347
22.929095,+0.131868,22.929095
22.940121,+0.190476,22.940121
22.951179,+0.131868,22.951179
22.961711,+0.202198,22.961711
22.972239,+0.149451,22.972239
22.982888,+0.149451,22.982888
22.993823,+0.161172,22.993823
23.004487,+0.167033,23.004487
23.015208,+0.167033,23.015208
23.025934,+0.161172,23.025934
23.036479,+0.137729,23.036479
23.047519,+0.196337,23.047519
23.058527,+0.143590,23.058527
23.069638,+0.172894,23.069638
23.080519,+0.137729,23.080519
23.091549,+0.178755,23.091549
23.102512,+0.172894,23.102512
23.113008,+0.143590,23.113008
23.124118,+0.167033,23.124118
23.134506,+0.155311,23.134506
23.145092,+0.184615,23.145092
23.156240,+0.143590,23.156240
23.167237,+0.143590,23.167237
23.178455,+0.172894,23.178455
23.189340,+0.161172,23.189340
23.200352,+0.167033,23.200352
23.211390,+0.143590,23.211390
23.222410,+0.155311,23.222410
23.233079,+0.190476,23.233079
23.243414,+0.120147,23.243414
23.254345,+0.184615,23.254345
23.265510,+0.126007,23.265510
23.276390,+0.190476,23.276390
23.286881,+0.143590,23.286881
23.297458,+0.149451,23.297458
23.308508,+0.149451,23.308508
23.319379,+0.155311,23.319379
23.330417,+0.155311,23.330417
23.341426,+0.143590,23.341426
23.352502,+0.137729,23.352502
23.363011,+0.178755,23.363011
23.373425,+0.137729,23.373425
23.383923,+0.167033,23.383923
23.395025,+0.131868,23.395025
23.405442,+0.131868,23.405442
23.416186,+0.167033,23.416186
23.426618,+0.137729,23.426618
23.437643,+0.167033,23.437643
23.448141,+0.143590,23.448141
23.458657,+0.178755,23.458657
23.469249,+0.149451,23.469249
23.479674,+0.143590,23.479674
23.490186,+0.161172,23.490186
23.501235,+0.172894,23.501235
23.512423,+0.161172,23.512423
23.523279,+0.172894,23.523279
23.533729,+0.137729,23.533729
23.544720,+0.213919,23.544720
23.555693,+0.143590,23.555693
23.566249,+0.184615,23.566249
23.576855,+0.143590,23.576855
23.588149,+0.178755,23.588149
23.598796,+0.172894,23.598796
23.609808,+0.143590,23.609808
23.620322,+0.167033,23.620322
23.631536,+0.167033,23.631536
23.642692,+0.167033,23.642692
23.653282,+0.161172,23.653282
23.663702,+0.137729,23.663702
23.674757,+0.184615,23.674757
23.685329,+0.149451,23.685329
23.696108,+0.167033,23.696108
23.706494,+0.149451,23.706494
23.717576,+0.149451,23.717576
23.728377,+0.149451,23.728377
23.739597,+0.131868,23.739597
23.750630,+0.172894,23.750630
23.761716,+0.137729,23.761716
23.772733,+0.178755,23.772733
23.783147,+0.143590,23.783147
23.793772,+0.137729,23.793772
23.804918,+0.155311,23.804918
23.815794,+0.161172,23.815794
23.826603,+0.143590,23.826603
23.837632,+0.155311,23.837632
23.848639,+0.126007,23.848639
23.859672,+0.190476,23.859672
23.870696,+0.120147,23.870696
23.881730,+0.178755,23.881730
23.892688,+0.120147,23.892688
23.903191,+0.178755,23.903191
23.913723,+0.149451,23.913723
23.924699,+0.137729,23.924699
23.935871,+0.155311,23.935871
23.946192,+0.155311,23.946192
23.956724,+0.167033,23.956724
23.967720,+0.161172,23.967720
23.978941,+0.137729,23.978941
23.989824,+0.196337,23.989824
24.000300,+0.155311,24.000300
24.011444,+0.184615,24.011444
24.022442,+0.155311,24.022442
24.032968,+0.178755,24.032968
24.043685,+0.202198,24.043685
24.054450,+0.149451,24.054450
24.065463,+0.190476,24.065463
24.076468,+0.161172,24.076468
24.086911,+0.202198,24.086911
24.097515,+0.178755,24.097515
24.108618,+0.178755,24.108618
24.119720,+0.184615,24.119720
24.130507,+0.196337,24.130507
24.141570,+0.184615,24.141570
24.152592,+0.202198,24.152592
24.163622,+0.161172,24.163622
24.174572,+0.225641,24.174572
24.185594,+0.161172,24.185594
24.196037,+0.225641,24.196037
24.206560,+0.167033,24.206560
24.217578,+0.208059,24.217578
24.228675,+0.190476,24.228675
24.239577,+0.178755,24.239577
24.250569,+0.196337,24.250569
24.261639,+0.196337,24.261639
24.272590,+0.196337,24.272590
24.283135,+0.190476,24.283135
24.293595,+0.161172,24.293595
24.304643,+0.213919,24.304643
24.315618,+0.172894,24.315618
24.326335,+0.208059,24.326335
24.337302,+0.161172,24.337302
24.348109,+0.190476,24.348109
24.358629,+0.196337,24.358629
24.369647,+0.167033,24.369647
24.380631,+0.202198,24.380631
24.391625,+0.161172,24.391625
24.402745,+0.202198,24.402745
24.413118,+0.172894,24.413118
24.423662,+0.167033,24.423662
24.434669,+0.184615,24.434669
24.445655,+0.178755,24.445655
24.456728,+0.178755,24.456728
24.467126,+0.172894,24.467126
24.477691,+0.161172,24.477691
24.488682,+0.213919,24.488682
24.499696,+0.143590,24.499696
24.510673,+0.202198,24.510673
24.521700,+0.137729,24.521700
24.532668,+0.202198,24.532668
24.543223,+0.161172,24.543223
24.553843,+0.172894,24.553843
24.564729,+0.178755,24.564729
24.575864,+0.167033,24.575864
24.586711,+0.178755,24.586711
24.597233,+0.172894,24.597233
24.607725,+0.155311,24.607725
24.618305,+0.202198,24.618305
24.628884,+0.161172,24.628884
24.639788,+0.196337,24.639788
24.650325,+0.167033,24.650325
24.661320,+0.167033,24.661320
24.672334,+0.190476,24.672334
24.682857,+0.114286,24.682857
24.693315,+0.167033,24.693315
24.703797,+0.190476,24.703797
24.714837,+0.178755,24.714837
24.725813,+0.249084,24.725813
24.736604,+0.149451,24.736604
24.747902,+0.096703,24.747902
24.758360,+0.155311,24.758360
24.768982,+0.184615,24.768982
24.779460,+0.172894,24.779460
24.790430,+0.131868,24.790430
24.800962,+0.126007,24.800962
24.811468,+0.143590,24.811468
24.822513,+0.143590,24.822513
24.833032,+0.149451,24.833032
24.843672,+0.155311,24.843672
24.854515,+0.161172,24.854515
24.865510,+0.161172,24.865510
24.876026,+0.161172,24.876026
24.886607,+0.161172,24.886607
24.897518,+0.161172,24.897518
24.908713,+0.167033,24.908713
24.908999,+0.172894,24.908999
24.919655,+0.172894,24.919655
24.930694,-0.084982,24.930694
24.941206,-0.184615,24.941206
24.951695,-0.137729,24.951695
24.962672,-0.167033,24.962672
24.973096,-0.178755,24.973096
24.984163,-0.143590,24.984163
24.995204,-0.219780,24.995204
25.006250,-0.155311,25.006250
25.017352,-0.202198,25.017352
25.028315,-0.155311,25.028315
25.039370,-0.190476,25.039370
25.050542,-0.178755,25.050542
25.061447,-0.172894,25.061447
25.072408,-0.184615,25.072408
25.083428,-0.190476,25.083428
25.093906,-0.178755,25.093906
25.104457,-0.208059,25.104457
25.114904,-0.149451,25.114904
25.125967,-0.225641,25.125967
25.136615,-0.172894,25.136615
25.147448,-0.202198,25.147448
25.158436,-0.190476,25.158436
25.169637,-0.190476,25.169637
25.180520,-0.213919,25.180520
25.191493,-0.178755,25.191493
25.202321,-0.208059,25.202321
25.213152,-0.178755,25.213152
25.223974,-0.196337,25.223974
25.234978,-0.196337,25.234978
25.245716,-0.178755,25.245716
25.256832,-0.202198,25.256832
25.267590,-0.196337,25.267590
25.278600,-0.190476,25.278600
25.289621,-0.196337,25.289621
25.300653,-0.172894,25.300653
25.311638,-0.231502,25.311638
25.322715,-0.161172,25.322715
25.333104,-0.208059,25.333104
25.343634,-0.161172,25.343634
25.354644,-0.202198,25.354644
25.365847,-0.196337,25.365847
25.376752,-0.172894,25.376752
25.387634,-0.184615,25.387634
25.398637,-0.190476,25.398637
25.409650,-0.184615,25.409650
25.420634,-0.202198,25.420634
25.431658,-0.155311,25.431658
25.442751,-0.219780,25.442751
25.453148,-0.155311,25.453148
25.463642,-0.208059,25.463642
25.474716,-0.149451,25.474716
25.485714,-0.196337,25.485714
25.496293,-0.178755,25.496293
25.506737,-0.167033,25.506737
25.517195,-0.172894,25.517195
25.527710,-0.172894,25.527710
25.538732,-0.184615,25.538732
25.549733,-0.178755,25.549733
25.560712,-0.155311,25.560712
25.571726,-0.190476,25.571726
25.582722,-0.167033,25.582722
25.593212,-0.178755,25.593212
25.603778,-0.172894,25.603778
25.614734,-0.149451,25.614734
25.625776,-0.208059,25.625776
25.636781,-0.143590,25.636781
25.647276,-0.190476,25.647276
25.657852,-0.149451,25.657852
25.668937,-0.184615,25.668937
25.679799,-0.178755,25.679799
25.690750,-0.161172,25.690750
25.701816,-0.172894,25.701816
25.712776,-0.172894,25.712776
25.723411,-0.172894,25.723411
25.733936,-0.184615,25.733936
25.744954,-0.143590,25.744954
25.755835,-0.213919,25.755835
25.766867,-0.149451,25.766867
25.777468,-0.196337,25.777468
25.787847,-0.149451,25.787847
25.799049,-0.178755,25.799049
25.809946,-0.184615,25.809946
25.820383,-0.161172,25.820383
25.831381,-0.167033,25.831381
25.842475,-0.155311,25.842475
25.852896,-0.172894,25.852896
25.863381,-0.167033,25.863381
25.874378,-0.137729,25.874378
25.885405,-0.178755,25.885405
25.896540,-0.155311,25.896540
25.907589,-0.161172,25.907589
25.917946,-0.149451,25.917946
25.929037,-0.137729,25.929037
25.939978,-0.190476,25.939978
25.950475,-0.131868,25.950475
25.961540,-0.172894,25.961540
25.972496,-0.126007,25.972496
25.983010,-0.178755,25.983010
25.993531,-0.161172,25.993531
26.004552,-0.143590,26.004552
26.015760,-0.149451,26.015760
26.026555,-0.155311,26.026555
26.037571,-0.161172,26.037571
26.048643,-0.155311,26.048643
26.059562,-0.126007,26.059562
26.070563,-0.190476,26.070563
26.081679,-0.126007,26.081679
26.092554,-0.178755,26.092554
26.103093,-0.120147,26.103093
26.113823,-0.172894,26.113823
26.124579,-0.155311,26.124579
26.135724,-0.149451,26.135724
26.146211,-0.149451,26.146211
26.156722,-0.149451,26.156722
26.167770,-0.167033,26.167770
26.178738,-0.167033,26.178738
26.189912,-0.126007,26.189912
26.200791,-0.172894,26.200791
26.211764,-0.143590,26.211764
26.222732,-0.172894,26.222732
26.233214,-0.149451,26.233214
26.243746,-0.149451,26.243746
26.254742,-0.190476,26.254742
26.265709,-0.137729,26.265709
26.276245,-0.178755,26.276245
26.286704,-0.137729,26.286704
26.297742,-0.184615,26.297742
26.308975,-0.172894,26.308975
26.319750,-0.155311,26.319750
26.330782,-0.167033,26.330782
26.341785,-0.167033,26.341785
26.352760,-0.172894,26.352760
26.363362,-0.172894,26.363362
26.373816,-0.143590,26.373816
26.384801,-0.213919,26.384801
26.395784,-0.143590,26.395784
26.406354,-0.202198,26.406354
26.417449,-0.131868,26.417449
26.428321,-0.184615,26.428321
26.439414,-0.172894,26.439414
26.450364,-0.167033,26.450364
26.461370,-0.161172,26.461370
26.472385,-0.167033,26.472385
26.483096,-0.178755,26.483096
26.493541,-0.178755,26.493541
26.504186,-0.131868,26.504186
26.515196,-0.190476,26.515196
26.526218,-0.155311,26.526218
26.536873,-0.184615,26.536873
26.547739,-0.155311,26.547739
26.558750,-0.149451,26.558750
26.569749,-0.196337,26.569749
26.580756,-0.143590,26.580756
26.591828,-0.178755,26.591828
26.602834,-0.131868,26.602834
26.613235,-0.184615,26.613235
26.623760,-0.149451,26.623760
26.634734,-0.149451,26.634734
26.645773,-0.155311,26.645773
26.656450,-0.155311,26.656450
26.667241,-0.167033,26.667241
26.678279,-0.155311,26.678279
26.689261,-0.137729,26.689261
26.700256,-0.184615,26.700256
26.710751,-0.137729,26.710751
26.721193,-0.184615,26.721193
26.731720,-0.120147,26.731720
26.742858,-0.178755,26.742858
26.753282,-0.161172,26.753282
26.763754,-0.155311,26.763754
26.774792,-0.149451,26.774792
26.785822,-0.149451,26.785822
26.796268,-0.161172,26.796268
26.806681,-0.167033,26.806681
26.817660,-0.131868,26.817660
26.828826,-0.167033,26.828826
26.839670,-0.149451,26.839670
26.850688,-0.172894,26.850688
26.861230,-0.149451,26.861230
26.871703,-0.149451,26.871703
26.882674,-0.190476,26.882674
26.893121,-0.137729,26.893121
26.904269,-0.178755,26.904269
26.914942,-0.131868,26.914942
26.926170,-0.178755,26.926170
26.937169,-0.167033,26.937169
26.947633,-0.155311,26.947633
26.958692,-0.161172,26.958692
26.969762,-0.161172,26.969762
26.980717,-0.172894,26.980717
26.991696,-0.178755,26.991696
27.002751,-0.131868,27.002751
27.013272,-0.196337,27.013272
27.023741,-0.137729,27.023741
27.034854,-0.196337,27.034854
27.045345,-0.131868,27.045345
27.055976,-0.178755,27.055976
27.066844,-0.172894,27.066844
27.077909,-0.155311,27.077909
27.088944,-0.149451,27.088944
27.099917,-0.155311,27.099917
27.110935,-0.172894,27.110935
27.122055,-0.172894,27.122055
27.132895,-0.131868,27.132895
27.143457,-0.178755,27.143457
27.154615,-0.149451,27.154615
27.165194,-0.184615,27.165194
27.175950,-0.149451,27.175950
27.186756,-0.143590,27.186756
27.197314,-0.184615,27.197314
27.208274,-0.137729,27.208274
27.219304,-0.184615,27.219304
27.230467,-0.126007,27.230467
27.241252,-0.178755,27.241252
27.252281,-0.149451,27.252281
27.263297,-0.143590,27.263297
27.273747,-0.155311,27.273747
27.284852,-0.155311,27.284852
27.295949,-0.161172,27.295949
27.306392,-0.155311,27.306392
27.316882,-0.131868,27.316882
27.327882,-0.184615,27.327882
27.338845,-0.131868,27.338845
27.349913,-0.184615,27.349913
27.360814,-0.114286,27.360814
27.371829,-0.172894,27.371829
27.382834,-0.149451,27.382834
27.393339,-0.149451,27.393339
27.403853,-0.114286,27.403853
27.414787,-0.090842,27.414787
27.426094,-0.131868,27.426094
27.436852,-0.108425,27.436852
27.447879,-0.149451,27.447879
27.458861,-0.102564,27.458861
27.469905,-0.167033,27.469905
27.480869,-0.208059,27.480869
27.491879,-0.149451,27.491879
27.502877,-0.149451,27.502877
27.513416,-0.108425,27.513416
27.523906,-0.055678,27.523906
27.535038,-0.084982,27.535038
27.545870,-0.090842,27.545870
27.556405,-0.090842,27.556405
27.566931,-0.090842,27.566931
27.577902,-0.096703,27.577902
27.588897,-0.096703,27.588897
27.599919,-0.096703,27.599919
27.611020,-0.102564,27.611020
27.621505,-0.102564,27.621505
27.632497,-0.102564,27.632497
27.643541,-0.102564,27.643541
27.643691,-0.102564,27.643691
27.654958,-0.108425,27.654958
27.665975,+0.137729,27.665975
27.676971,+0.131868,27.676971
27.687969,+0.126007,27.687969
27.698552,+0.137729,27.698552
27.709121,+0.161172,27.709121
27.720099,+0.126007,27.720099
27.730540,+0.149451,27.730540
27.741058,+0.120147,27.741058
27.751665,+0.178755,27.751665
27.762746,+0.143590,27.762746
27.773557,+0.137729,27.773557
27.784593,+0.155311,27.784593
27.795557,+0.143590,27.795557
27.806046,+0.184615,27.806046
27.816700,+0.126007,27.816700
27.827714,+0.155311,27.827714
27.838627,+0.155311,27.838627
27.849645,+0.161172,27.849645
27.860112,+0.155311,27.860112
27.871093,+0.137729,27.871093
27.882280,+0.161172,27.882280
27.893146,+0.178755,27.893146
27.903820,+0.126007,27.903820
27.914703,+0.172894,27.914703
27.925705,+0.120147,27.925705
27.936403,+0.202198,27.936403
27.947253,+0.126007,27.947253
27.958241,+0.161172,27.958241
27.969156,+0.143590,27.969156
27.980186,+0.161172,27.980186
27.990757,+0.155311,27.990757
28.001676,+0.131868,28.001676
28.012738,+0.149451,28.012738
28.023205,+0.167033,28.023205
28.033772,+0.137729,28.033772
28.044733,+0.161172,28.044733
28.055849,+0.120147,28.055849
28.066212,+0.184615,28.066212
28.076889,+0.137729,28.076889
28.087746,+0.131868,28.087746
28.098737,+0.161172,28.098737
28.109820,+0.137729,28.109820
28.120732,+0.184615,28.120732
28.131771,+0.114286,28.131771
28.142762,+0.155311,28.142762
28.153508,+0.155311,28.153508
28.164817,+0.149451,28.164817
28.176039,+0.143590,28.176039
28.186804,+0.126007,28.186804
28.197853,+0.167033,28.197853
28.209145,+0.167033,28.209145
28.219862,+0.131868,28.219862
28.231023,+0.167033,28.231023
28.241811,+0.126007,28.241811
28.252803,+0.202198,28.252803
